data_referencia,ano,municipio_id,municipio_nome,uf_id,populacao
2012-01-01,2012,1100015,Alta Floresta D'Oeste,11,24069.0
2013-01-01,2013,1100015,Alta Floresta D'Oeste,11,25728.0
2014-01-01,2014,1100015,Alta Floresta D'Oeste,11,25652.0
2015-01-01,2015,1100015,Alta Floresta D'Oeste,11,25578.0
2016-01-01,2016,1100015,Alta Floresta D'Oeste,11,25506.0
2017-01-01,2017,1100015,Alta Floresta D'Oeste,11,25437.0
2018-01-01,2018,1100015,Alta Floresta D'Oeste,11,23167.0
2019-01-01,2019,1100015,Alta Floresta D'Oeste,11,22945.0
2020-01-01,2020,1100015,Alta Floresta D'Oeste,11,22728.0
2021-01-01,2021,1100015,Alta Floresta D'Oeste,11,22516.0
2012-01-01,2012,1100023,Ariquemes,11,92747.0
2013-01-01,2013,1100023,Ariquemes,11,101269.0
2014-01-01,2014,1100023,Ariquemes,11,102860.0
2015-01-01,2015,1100023,Ariquemes,11,104401.0
2016-01-01,2016,1100023,Ariquemes,11,105896.0
2017-01-01,2017,1100023,Ariquemes,11,107345.0
2018-01-01,2018,1100023,Ariquemes,11,106168.0
2019-01-01,2019,1100023,Ariquemes,11,107863.0
2020-01-01,2020,1100023,Ariquemes,11,109523.0
2021-01-01,2021,1100023,Ariquemes,11,111148.0
2012-01-01,2012,1100031,Cabixi,11,6132.0
2013-01-01,2013,1100031,Cabixi,11,6495.0
2014-01-01,2014,1100031,Cabixi,11,6424.0
2015-01-01,2015,1100031,Cabixi,11,6355.0
2016-01-01,2016,1100031,Cabixi,11,6289.0
2017-01-01,2017,1100031,Cabixi,11,6224.0
2018-01-01,2018,1100031,Cabixi,11,5438.0
2019-01-01,2019,1100031,Cabixi,11,5312.0
2020-01-01,2020,1100031,Cabixi,11,5188.0
2021-01-01,2021,1100031,Cabixi,11,5067.0
2012-01-01,2012,1100049,Cacoal,11,79330.0
2013-01-01,2013,1100049,Cacoal,11,85863.0
2014-01-01,2014,1100049,Cacoal,11,86556.0
2015-01-01,2015,1100049,Cacoal,11,87226.0
2016-01-01,2016,1100049,Cacoal,11,87877.0
2017-01-01,2017,1100049,Cacoal,11,88507.0
2018-01-01,2018,1100049,Cacoal,11,84813.0
2019-01-01,2019,1100049,Cacoal,11,85359.0
2020-01-01,2020,1100049,Cacoal,11,85893.0
2021-01-01,2021,1100049,Cacoal,11,86416.0
2012-01-01,2012,1100056,Cerejeiras,11,16852.0
2013-01-01,2013,1100056,Cerejeiras,11,18041.0
2014-01-01,2014,1100056,Cerejeiras,11,18013.0
2015-01-01,2015,1100056,Cerejeiras,11,17986.0
2016-01-01,2016,1100056,Cerejeiras,11,17959.0
2017-01-01,2017,1100056,Cerejeiras,11,17934.0
2018-01-01,2018,1100056,Cerejeiras,11,16444.0
2019-01-01,2019,1100056,Cerejeiras,11,16323.0
2020-01-01,2020,1100056,Cerejeiras,11,16204.0
2021-01-01,2021,1100056,Cerejeiras,11,16088.0
2012-01-01,2012,1100064,Colorado do Oeste,11,18093.0
2013-01-01,2013,1100064,Colorado do Oeste,11,19190.0
2014-01-01,2014,1100064,Colorado do Oeste,11,19001.0
2015-01-01,2015,1100064,Colorado do Oeste,11,18817.0
2016-01-01,2016,1100064,Colorado do Oeste,11,18639.0
2017-01-01,2017,1100064,Colorado do Oeste,11,18467.0
2018-01-01,2018,1100064,Colorado do Oeste,11,16227.0
2019-01-01,2019,1100064,Colorado do Oeste,11,15882.0
2020-01-01,2020,1100064,Colorado do Oeste,11,15544.0
2021-01-01,2021,1100064,Colorado do Oeste,11,15213.0
2012-01-01,2012,1100072,Corumbiara,11,8530.0
2013-01-01,2013,1100072,Corumbiara,11,9036.0
2014-01-01,2014,1100072,Corumbiara,11,8938.0
2015-01-01,2015,1100072,Corumbiara,11,8842.0
2016-01-01,2016,1100072,Corumbiara,11,8749.0
2017-01-01,2017,1100072,Corumbiara,11,8659.0
2018-01-01,2018,1100072,Corumbiara,11,7567.0
2019-01-01,2019,1100072,Corumbiara,11,7391.0
2020-01-01,2020,1100072,Corumbiara,11,7220.0
2021-01-01,2021,1100072,Corumbiara,11,7052.0
2012-01-01,2012,1100080,Costa Marques,11,14355.0
2013-01-01,2013,1100080,Costa Marques,11,15853.0
2014-01-01,2014,1100080,Costa Marques,11,16258.0
2015-01-01,2015,1100080,Costa Marques,11,16651.0
2016-01-01,2016,1100080,Costa Marques,11,17031.0
2017-01-01,2017,1100080,Costa Marques,11,17400.0
2018-01-01,2018,1100080,Costa Marques,11,17855.0
2019-01-01,2019,1100080,Costa Marques,11,18331.0
2020-01-01,2020,1100080,Costa Marques,11,18798.0
2021-01-01,2021,1100080,Costa Marques,11,19255.0
2012-01-01,2012,1100098,Espigão D'Oeste,11,29189.0
2013-01-01,2013,1100098,Espigão D'Oeste,11,31699.0
2014-01-01,2014,1100098,Espigão D'Oeste,11,32047.0
2015-01-01,2015,1100098,Espigão D'Oeste,11,32385.0
2016-01-01,2016,1100098,Espigão D'Oeste,11,32712.0
2017-01-01,2017,1100098,Espigão D'Oeste,11,33030.0
2018-01-01,2018,1100098,Espigão D'Oeste,11,32047.0
2019-01-01,2019,1100098,Espigão D'Oeste,11,32374.0
2020-01-01,2020,1100098,Espigão D'Oeste,11,32695.0
2021-01-01,2021,1100098,Espigão D'Oeste,11,33009.0
2012-01-01,2012,1100106,Guajará-Mirim,11,42202.0
2013-01-01,2013,1100106,Guajará-Mirim,11,45761.0
2014-01-01,2014,1100106,Guajará-Mirim,11,46203.0
2015-01-01,2015,1100106,Guajará-Mirim,11,46632.0
2016-01-01,2016,1100106,Guajará-Mirim,11,47048.0
2017-01-01,2017,1100106,Guajará-Mirim,11,47451.0
2018-01-01,2018,1100106,Guajará-Mirim,11,45783.0
2019-01-01,2019,1100106,Guajará-Mirim,11,46174.0
2020-01-01,2020,1100106,Guajará-Mirim,11,46556.0
2021-01-01,2021,1100106,Guajará-Mirim,11,46930.0
2012-01-01,2012,1100114,Jaru,11,51765.0
2013-01-01,2013,1100114,Jaru,11,55597.0
2014-01-01,2014,1100114,Jaru,11,55669.0
2015-01-01,2015,1100114,Jaru,11,55738.0
2016-01-01,2016,1100114,Jaru,11,55806.0
2017-01-01,2017,1100114,Jaru,11,55871.0
2018-01-01,2018,1100114,Jaru,11,51933.0
2019-01-01,2019,1100114,Jaru,11,51775.0
2020-01-01,2020,1100114,Jaru,11,51620.0
2021-01-01,2021,1100114,Jaru,11,51469.0
2012-01-01,2012,1100122,Ji-Paraná,11,118092.0
2013-01-01,2013,1100122,Ji-Paraná,11,128026.0
2014-01-01,2014,1100122,Ji-Paraná,11,129242.0
2015-01-01,2015,1100122,Ji-Paraná,11,130419.0
2016-01-01,2016,1100122,Ji-Paraná,11,131560.0
2017-01-01,2017,1100122,Ji-Paraná,11,132667.0
2018-01-01,2018,1100122,Ji-Paraná,11,127907.0
2019-01-01,2019,1100122,Ji-Paraná,11,128969.0
2020-01-01,2020,1100122,Ji-Paraná,11,130009.0
2021-01-01,2021,1100122,Ji-Paraná,11,131026.0
2012-01-01,2012,1100130,Machadinho D'Oeste,11,32403.0
2013-01-01,2013,1100130,Machadinho D'Oeste,11,35633.0
2014-01-01,2014,1100130,Machadinho D'Oeste,11,36412.0
2015-01-01,2015,1100130,Machadinho D'Oeste,11,37167.0
2016-01-01,2016,1100130,Machadinho D'Oeste,11,37899.0
2017-01-01,2017,1100130,Machadinho D'Oeste,11,38609.0
2018-01-01,2018,1100130,Machadinho D'Oeste,11,39097.0
2019-01-01,2019,1100130,Machadinho D'Oeste,11,39991.0
2020-01-01,2020,1100130,Machadinho D'Oeste,11,40867.0
2021-01-01,2021,1100130,Machadinho D'Oeste,11,41724.0
2012-01-01,2012,1100148,Nova Brasilândia D'Oeste,11,19891.0
2013-01-01,2013,1100148,Nova Brasilândia D'Oeste,11,21427.0
2014-01-01,2014,1100148,Nova Brasilândia D'Oeste,11,21511.0
2015-01-01,2015,1100148,Nova Brasilândia D'Oeste,11,21592.0
2016-01-01,2016,1100148,Nova Brasilândia D'Oeste,11,21670.0
2017-01-01,2017,1100148,Nova Brasilândia D'Oeste,11,21747.0
2018-01-01,2018,1100148,Nova Brasilândia D'Oeste,11,20459.0
2019-01-01,2019,1100148,Nova Brasilândia D'Oeste,11,20474.0
2020-01-01,2020,1100148,Nova Brasilândia D'Oeste,11,20489.0
2021-01-01,2021,1100148,Nova Brasilândia D'Oeste,11,20504.0
2012-01-01,2012,1100155,Ouro Preto do Oeste,11,37482.0
2013-01-01,2013,1100155,Ouro Preto do Oeste,11,40099.0
2014-01-01,2014,1100155,Ouro Preto do Oeste,11,40010.0
2015-01-01,2015,1100155,Ouro Preto do Oeste,11,39924.0
2016-01-01,2016,1100155,Ouro Preto do Oeste,11,39840.0
2017-01-01,2017,1100155,Ouro Preto do Oeste,11,39759.0
2018-01-01,2018,1100155,Ouro Preto do Oeste,11,36340.0
2019-01-01,2019,1100155,Ouro Preto do Oeste,11,36035.0
2020-01-01,2020,1100155,Ouro Preto do Oeste,11,35737.0
2021-01-01,2021,1100155,Ouro Preto do Oeste,11,35445.0
2012-01-01,2012,1100189,Pimenta Bueno,11,34135.0
2013-01-01,2013,1100189,Pimenta Bueno,11,36939.0
2014-01-01,2014,1100189,Pimenta Bueno,11,37230.0
2015-01-01,2015,1100189,Pimenta Bueno,11,37512.0
2016-01-01,2016,1100189,Pimenta Bueno,11,37786.0
2017-01-01,2017,1100189,Pimenta Bueno,11,38051.0
2018-01-01,2018,1100189,Pimenta Bueno,11,36434.0
2019-01-01,2019,1100189,Pimenta Bueno,11,36660.0
2020-01-01,2020,1100189,Pimenta Bueno,11,36881.0
2021-01-01,2021,1100189,Pimenta Bueno,11,37098.0
2012-01-01,2012,1100205,Porto Velho,11,442701.0
2013-01-01,2013,1100205,Porto Velho,11,484992.0
2014-01-01,2014,1100205,Porto Velho,11,494013.0
2015-01-01,2015,1100205,Porto Velho,11,502748.0
2016-01-01,2016,1100205,Porto Velho,11,511219.0
2017-01-01,2017,1100205,Porto Velho,11,519436.0
2018-01-01,2018,1100205,Porto Velho,11,519531.0
2019-01-01,2019,1100205,Porto Velho,11,529544.0
2020-01-01,2020,1100205,Porto Velho,11,539354.0
2021-01-01,2021,1100205,Porto Velho,11,548952.0
2012-01-01,2012,1100254,Presidente Médici,11,21709.0
2013-01-01,2013,1100254,Presidente Médici,11,23017.0
2014-01-01,2014,1100254,Presidente Médici,11,22783.0
2015-01-01,2015,1100254,Presidente Médici,11,22557.0
2016-01-01,2016,1100254,Presidente Médici,11,22337.0
2017-01-01,2017,1100254,Presidente Médici,11,22124.0
2018-01-01,2018,1100254,Presidente Médici,11,19409.0
2019-01-01,2019,1100254,Presidente Médici,11,18986.0
2020-01-01,2020,1100254,Presidente Médici,11,18571.0
2021-01-01,2021,1100254,Presidente Médici,11,18165.0
2012-01-01,2012,1100262,Rio Crespo,11,3374.0
2013-01-01,2013,1100262,Rio Crespo,11,3666.0
2014-01-01,2014,1100262,Rio Crespo,11,3709.0
2015-01-01,2015,1100262,Rio Crespo,11,3750.0
2016-01-01,2016,1100262,Rio Crespo,11,3790.0
2017-01-01,2017,1100262,Rio Crespo,11,3829.0
2018-01-01,2018,1100262,Rio Crespo,11,3723.0
2019-01-01,2019,1100262,Rio Crespo,11,3764.0
2020-01-01,2020,1100262,Rio Crespo,11,3804.0
2021-01-01,2021,1100262,Rio Crespo,11,3843.0
2012-01-01,2012,1100288,Rolim de Moura,11,51142.0
2013-01-01,2013,1100288,Rolim de Moura,11,55357.0
2014-01-01,2014,1100288,Rolim de Moura,11,55807.0
2015-01-01,2015,1100288,Rolim de Moura,11,56242.0
2016-01-01,2016,1100288,Rolim de Moura,11,56664.0
2017-01-01,2017,1100288,Rolim de Moura,11,57074.0
2018-01-01,2018,1100288,Rolim de Moura,11,54702.0
2019-01-01,2019,1100288,Rolim de Moura,11,55058.0
2020-01-01,2020,1100288,Rolim de Moura,11,55407.0
2021-01-01,2021,1100288,Rolim de Moura,11,55748.0
2012-01-01,2012,1100296,Santa Luzia D'Oeste,11,8476.0
2013-01-01,2013,1100296,Santa Luzia D'Oeste,11,8887.0
2014-01-01,2014,1100296,Santa Luzia D'Oeste,11,8706.0
2015-01-01,2015,1100296,Santa Luzia D'Oeste,11,8532.0
2016-01-01,2016,1100296,Santa Luzia D'Oeste,11,8362.0
2017-01-01,2017,1100296,Santa Luzia D'Oeste,11,8198.0
2018-01-01,2018,1100296,Santa Luzia D'Oeste,11,6781.0
2019-01-01,2019,1100296,Santa Luzia D'Oeste,11,6495.0
2020-01-01,2020,1100296,Santa Luzia D'Oeste,11,6216.0
2021-01-01,2021,1100296,Santa Luzia D'Oeste,11,5942.0
2012-01-01,2012,1100304,Vilhena,11,79616.0
2013-01-01,2013,1100304,Vilhena,11,87727.0
2014-01-01,2014,1100304,Vilhena,11,89797.0
2015-01-01,2015,1100304,Vilhena,11,91801.0
2016-01-01,2016,1100304,Vilhena,11,93745.0
2017-01-01,2017,1100304,Vilhena,11,95630.0
2018-01-01,2018,1100304,Vilhena,11,97448.0
2019-01-01,2019,1100304,Vilhena,11,99854.0
2020-01-01,2020,1100304,Vilhena,11,102211.0
2021-01-01,2021,1100304,Vilhena,11,104517.0
2012-01-01,2012,1100320,São Miguel do Guaporé,11,21927.0
2013-01-01,2013,1100320,São Miguel do Guaporé,11,23668.0
2014-01-01,2014,1100320,São Miguel do Guaporé,11,23803.0
2015-01-01,2015,1100320,São Miguel do Guaporé,11,23933.0
2016-01-01,2016,1100320,São Miguel do Guaporé,11,24059.0
2017-01-01,2017,1100320,São Miguel do Guaporé,11,24181.0
2018-01-01,2018,1100320,São Miguel do Guaporé,11,22931.0
2019-01-01,2019,1100320,São Miguel do Guaporé,11,23005.0
2020-01-01,2020,1100320,São Miguel do Guaporé,11,23077.0
2021-01-01,2021,1100320,São Miguel do Guaporé,11,23147.0
2012-01-01,2012,1100338,Nova Mamoré,11,23719.0
2013-01-01,2013,1100338,Nova Mamoré,11,26227.0
2014-01-01,2014,1100338,Nova Mamoré,11,26925.0
2015-01-01,2015,1100338,Nova Mamoré,11,27600.0
2016-01-01,2016,1100338,Nova Mamoré,11,28255.0
2017-01-01,2017,1100338,Nova Mamoré,11,28891.0
2018-01-01,2018,1100338,Nova Mamoré,11,29757.0
2019-01-01,2019,1100338,Nova Mamoré,11,30583.0
2020-01-01,2020,1100338,Nova Mamoré,11,31392.0
2021-01-01,2021,1100338,Nova Mamoré,11,32184.0
2012-01-01,2012,1100346,Alvorada D'Oeste,11,16404.0
2013-01-01,2013,1100346,Alvorada D'Oeste,11,17399.0
2014-01-01,2014,1100346,Alvorada D'Oeste,11,17228.0
2015-01-01,2015,1100346,Alvorada D'Oeste,11,17063.0
2016-01-01,2016,1100346,Alvorada D'Oeste,11,16902.0
2017-01-01,2017,1100346,Alvorada D'Oeste,11,16747.0
2018-01-01,2018,1100346,Alvorada D'Oeste,11,14722.0
2019-01-01,2019,1100346,Alvorada D'Oeste,11,14411.0
2020-01-01,2020,1100346,Alvorada D'Oeste,11,14106.0
2021-01-01,2021,1100346,Alvorada D'Oeste,11,13807.0
2012-01-01,2012,1100379,Alto Alegre dos Parecis,11,12833.0
2013-01-01,2013,1100379,Alto Alegre dos Parecis,11,13827.0
2014-01-01,2014,1100379,Alto Alegre dos Parecis,11,13884.0
2015-01-01,2015,1100379,Alto Alegre dos Parecis,11,13940.0
2016-01-01,2016,1100379,Alto Alegre dos Parecis,11,13993.0
2017-01-01,2017,1100379,Alto Alegre dos Parecis,11,14045.0
2018-01-01,2018,1100379,Alto Alegre dos Parecis,11,13227.0
2019-01-01,2019,1100379,Alto Alegre dos Parecis,11,13241.0
2020-01-01,2020,1100379,Alto Alegre dos Parecis,11,13255.0
2021-01-01,2021,1100379,Alto Alegre dos Parecis,11,13268.0
2012-01-01,2012,1100403,Alto Paraíso,11,17742.0
2013-01-01,2013,1100403,Alto Paraíso,11,19459.0
2014-01-01,2014,1100403,Alto Paraíso,11,19841.0
2015-01-01,2015,1100403,Alto Paraíso,11,20210.0
2016-01-01,2016,1100403,Alto Paraíso,11,20569.0
2017-01-01,2017,1100403,Alto Paraíso,11,20916.0
2018-01-01,2018,1100403,Alto Paraíso,11,20999.0
2019-01-01,2019,1100403,Alto Paraíso,11,21428.0
2020-01-01,2020,1100403,Alto Paraíso,11,21847.0
2021-01-01,2021,1100403,Alto Paraíso,11,22258.0
2012-01-01,2012,1100452,Buritis,11,33397.0
2013-01-01,2013,1100452,Buritis,11,36555.0
2014-01-01,2014,1100452,Buritis,11,37207.0
2015-01-01,2015,1100452,Buritis,11,37838.0
2016-01-01,2016,1100452,Buritis,11,38450.0
2017-01-01,2017,1100452,Buritis,11,39044.0
2018-01-01,2018,1100452,Buritis,11,38937.0
2019-01-01,2019,1100452,Buritis,11,39654.0
2020-01-01,2020,1100452,Buritis,11,40356.0
2021-01-01,2021,1100452,Buritis,11,41043.0
2012-01-01,2012,1100502,Novo Horizonte do Oeste,11,9933.0
2013-01-01,2013,1100502,Novo Horizonte do Oeste,11,10515.0
2014-01-01,2014,1100502,Novo Horizonte do Oeste,11,10393.0
2015-01-01,2015,1100502,Novo Horizonte do Oeste,11,10276.0
2016-01-01,2016,1100502,Novo Horizonte do Oeste,11,10161.0
2017-01-01,2017,1100502,Novo Horizonte do Oeste,11,10051.0
2018-01-01,2018,1100502,Novo Horizonte do Oeste,11,8751.0
2019-01-01,2019,1100502,Novo Horizonte do Oeste,11,8538.0
2020-01-01,2020,1100502,Novo Horizonte do Oeste,11,8329.0
2021-01-01,2021,1100502,Novo Horizonte do Oeste,11,8125.0
2012-01-01,2012,1100601,Cacaulândia,11,5791.0
2013-01-01,2013,1100601,Cacaulândia,11,6268.0
2014-01-01,2014,1100601,Cacaulândia,11,6318.0
2015-01-01,2015,1100601,Cacaulândia,11,6367.0
2016-01-01,2016,1100601,Cacaulândia,11,6414.0
2017-01-01,2017,1100601,Cacaulândia,11,6460.0
2018-01-01,2018,1100601,Cacaulândia,11,6190.0
2019-01-01,2019,1100601,Cacaulândia,11,6230.0
2020-01-01,2020,1100601,Cacaulândia,11,6269.0
2021-01-01,2021,1100601,Cacaulândia,11,6307.0
2012-01-01,2012,1100700,Campo Novo de Rondônia,11,12847.0
2013-01-01,2013,1100700,Campo Novo de Rondônia,11,13939.0
2014-01-01,2014,1100700,Campo Novo de Rondônia,11,14081.0
2015-01-01,2015,1100700,Campo Novo de Rondônia,11,14220.0
2016-01-01,2016,1100700,Campo Novo de Rondônia,11,14354.0
2017-01-01,2017,1100700,Campo Novo de Rondônia,11,14484.0
2018-01-01,2018,1100700,Campo Novo de Rondônia,11,14009.0
2019-01-01,2019,1100700,Campo Novo de Rondônia,11,14139.0
2020-01-01,2020,1100700,Campo Novo de Rondônia,11,14266.0
2021-01-01,2021,1100700,Campo Novo de Rondônia,11,14391.0
2012-01-01,2012,1100809,Candeias do Jamari,11,20787.0
2013-01-01,2013,1100809,Candeias do Jamari,11,22973.0
2014-01-01,2014,1100809,Candeias do Jamari,11,23573.0
2015-01-01,2015,1100809,Candeias do Jamari,11,24155.0
2016-01-01,2016,1100809,Candeias do Jamari,11,24719.0
2017-01-01,2017,1100809,Candeias do Jamari,11,25266.0
2018-01-01,2018,1100809,Candeias do Jamari,11,25983.0
2019-01-01,2019,1100809,Candeias do Jamari,11,26693.0
2020-01-01,2020,1100809,Candeias do Jamari,11,27388.0
2021-01-01,2021,1100809,Candeias do Jamari,11,28068.0
2012-01-01,2012,1100908,Castanheiras,11,3479.0
2013-01-01,2013,1100908,Castanheiras,11,3689.0
2014-01-01,2014,1100908,Castanheiras,11,3653.0
2015-01-01,2015,1100908,Castanheiras,11,3617.0
2016-01-01,2016,1100908,Castanheiras,11,3583.0
2017-01-01,2017,1100908,Castanheiras,11,3550.0
2018-01-01,2018,1100908,Castanheiras,11,3119.0
2019-01-01,2019,1100908,Castanheiras,11,3052.0
2020-01-01,2020,1100908,Castanheiras,11,2987.0
2021-01-01,2021,1100908,Castanheiras,11,2923.0
2012-01-01,2012,1100924,Chupinguaia,11,8721.0
2013-01-01,2013,1100924,Chupinguaia,11,9636.0
2014-01-01,2014,1100924,Chupinguaia,11,9887.0
2015-01-01,2015,1100924,Chupinguaia,11,10129.0
2016-01-01,2016,1100924,Chupinguaia,11,10364.0
2017-01-01,2017,1100924,Chupinguaia,11,10593.0
2018-01-01,2018,1100924,Chupinguaia,11,10886.0
2019-01-01,2019,1100924,Chupinguaia,11,11182.0
2020-01-01,2020,1100924,Chupinguaia,11,11472.0
2021-01-01,2021,1100924,Chupinguaia,11,11755.0
2012-01-01,2012,1100940,Cujubim,11,17262.0
2013-01-01,2013,1100940,Cujubim,11,19410.0
2014-01-01,2014,1100940,Cujubim,11,20204.0
2015-01-01,2015,1100940,Cujubim,11,20974.0
2016-01-01,2016,1100940,Cujubim,11,21720.0
2017-01-01,2017,1100940,Cujubim,11,22443.0
2018-01-01,2018,1100940,Cujubim,11,24226.0
2019-01-01,2019,1100940,Cujubim,11,25215.0
2020-01-01,2020,1100940,Cujubim,11,26183.0
2021-01-01,2021,1100940,Cujubim,11,27131.0
2012-01-01,2012,1101005,Governador Jorge Teixeira,11,10040.0
2013-01-01,2013,1101005,Governador Jorge Teixeira,11,10534.0
2014-01-01,2014,1101005,Governador Jorge Teixeira,11,10327.0
2015-01-01,2015,1101005,Governador Jorge Teixeira,11,10127.0
2016-01-01,2016,1101005,Governador Jorge Teixeira,11,9933.0
2017-01-01,2017,1101005,Governador Jorge Teixeira,11,9745.0
2018-01-01,2018,1101005,Governador Jorge Teixeira,11,8095.0
2019-01-01,2019,1101005,Governador Jorge Teixeira,11,7767.0
2020-01-01,2020,1101005,Governador Jorge Teixeira,11,7445.0
2021-01-01,2021,1101005,Governador Jorge Teixeira,11,7130.0
2012-01-01,2012,1101104,Itapuã do Oeste,11,8830.0
2013-01-01,2013,1101104,Itapuã do Oeste,11,9661.0
2014-01-01,2014,1101104,Itapuã do Oeste,11,9831.0
2015-01-01,2015,1101104,Itapuã do Oeste,11,9995.0
2016-01-01,2016,1101104,Itapuã do Oeste,11,10155.0
2017-01-01,2017,1101104,Itapuã do Oeste,11,10310.0
2018-01-01,2018,1101104,Itapuã do Oeste,11,10272.0
2019-01-01,2019,1101104,Itapuã do Oeste,11,10458.0
2020-01-01,2020,1101104,Itapuã do Oeste,11,10641.0
2021-01-01,2021,1101104,Itapuã do Oeste,11,10819.0
2012-01-01,2012,1101203,Ministro Andreazza,11,10203.0
2013-01-01,2013,1101203,Ministro Andreazza,11,10899.0
2014-01-01,2014,1101203,Ministro Andreazza,11,10860.0
2015-01-01,2015,1101203,Ministro Andreazza,11,10823.0
2016-01-01,2016,1101203,Ministro Andreazza,11,10786.0
2017-01-01,2017,1101203,Ministro Andreazza,11,10751.0
2018-01-01,2018,1101203,Ministro Andreazza,11,9762.0
2019-01-01,2019,1101203,Ministro Andreazza,11,9660.0
2020-01-01,2020,1101203,Ministro Andreazza,11,9559.0
2021-01-01,2021,1101203,Ministro Andreazza,11,9461.0
2012-01-01,2012,1101302,Mirante da Serra,11,11686.0
2013-01-01,2013,1101302,Mirante da Serra,11,12469.0
2014-01-01,2014,1101302,Mirante da Serra,11,12414.0
2015-01-01,2015,1101302,Mirante da Serra,11,12360.0
2016-01-01,2016,1101302,Mirante da Serra,11,12308.0
2017-01-01,2017,1101302,Mirante da Serra,11,12258.0
2018-01-01,2018,1101302,Mirante da Serra,11,11080.0
2019-01-01,2019,1101302,Mirante da Serra,11,10947.0
2020-01-01,2020,1101302,Mirante da Serra,11,10818.0
2021-01-01,2021,1101302,Mirante da Serra,11,10691.0
2012-01-01,2012,1101401,Monte Negro,11,14313.0
2013-01-01,2013,1101401,Monte Negro,11,15541.0
2014-01-01,2014,1101401,Monte Negro,11,15710.0
2015-01-01,2015,1101401,Monte Negro,11,15873.0
2016-01-01,2016,1101401,Monte Negro,11,16032.0
2017-01-01,2017,1101401,Monte Negro,11,16186.0
2018-01-01,2018,1101401,Monte Negro,11,15695.0
2019-01-01,2019,1101401,Monte Negro,11,15852.0
2020-01-01,2020,1101401,Monte Negro,11,16007.0
2021-01-01,2021,1101401,Monte Negro,11,16158.0
2012-01-01,2012,1101435,Nova União,11,7382.0
2013-01-01,2013,1101435,Nova União,11,7883.0
2014-01-01,2014,1101435,Nova União,11,7853.0
2015-01-01,2015,1101435,Nova União,11,7824.0
2016-01-01,2016,1101435,Nova União,11,7796.0
2017-01-01,2017,1101435,Nova União,11,7769.0
2018-01-01,2018,1101435,Nova União,11,7047.0
2019-01-01,2019,1101435,Nova União,11,6970.0
2020-01-01,2020,1101435,Nova União,11,6895.0
2021-01-01,2021,1101435,Nova União,11,6822.0
2012-01-01,2012,1101450,Parecis,11,4990.0
2013-01-01,2013,1101450,Parecis,11,5477.0
2014-01-01,2014,1101450,Parecis,11,5589.0
2015-01-01,2015,1101450,Parecis,11,5697.0
2016-01-01,2016,1101450,Parecis,11,5802.0
2017-01-01,2017,1101450,Parecis,11,5904.0
2018-01-01,2018,1101450,Parecis,11,5947.0
2019-01-01,2019,1101450,Parecis,11,6074.0
2020-01-01,2020,1101450,Parecis,11,6198.0
2021-01-01,2021,1101450,Parecis,11,6319.0
2012-01-01,2012,1101468,Pimenteiras do Oeste,11,2283.0
2013-01-01,2013,1101468,Pimenteiras do Oeste,11,2440.0
2014-01-01,2014,1101468,Pimenteiras do Oeste,11,2432.0
2015-01-01,2015,1101468,Pimenteiras do Oeste,11,2424.0
2016-01-01,2016,1101468,Pimenteiras do Oeste,11,2417.0
2017-01-01,2017,1101468,Pimenteiras do Oeste,11,2410.0
2018-01-01,2018,1101468,Pimenteiras do Oeste,11,2191.0
2019-01-01,2019,1101468,Pimenteiras do Oeste,11,2169.0
2020-01-01,2020,1101468,Pimenteiras do Oeste,11,2148.0
2021-01-01,2021,1101468,Pimenteiras do Oeste,11,2127.0
2012-01-01,2012,1101476,Primavera de Rondônia,11,3406.0
2013-01-01,2013,1101476,Primavera de Rondônia,11,3597.0
2014-01-01,2014,1101476,Primavera de Rondônia,11,3548.0
2015-01-01,2015,1101476,Primavera de Rondônia,11,3501.0
2016-01-01,2016,1101476,Primavera de Rondônia,11,3456.0
2017-01-01,2017,1101476,Primavera de Rondônia,11,3411.0
2018-01-01,2018,1101476,Primavera de Rondônia,11,2939.0
2019-01-01,2019,1101476,Primavera de Rondônia,11,2856.0
2020-01-01,2020,1101476,Primavera de Rondônia,11,2776.0
2021-01-01,2021,1101476,Primavera de Rondônia,11,2697.0
2012-01-01,2012,1101484,São Felipe D'Oeste,11,5862.0
2013-01-01,2013,1101484,São Felipe D'Oeste,11,6219.0
2014-01-01,2014,1101484,São Felipe D'Oeste,11,6160.0
2015-01-01,2015,1101484,São Felipe D'Oeste,11,6103.0
2016-01-01,2016,1101484,São Felipe D'Oeste,11,6048.0
2017-01-01,2017,1101484,São Felipe D'Oeste,11,5994.0
2018-01-01,2018,1101484,São Felipe D'Oeste,11,5280.0
2019-01-01,2019,1101484,São Felipe D'Oeste,11,5172.0
2020-01-01,2020,1101484,São Felipe D'Oeste,11,5066.0
2021-01-01,2021,1101484,São Felipe D'Oeste,11,4962.0
2012-01-01,2012,1101492,São Francisco do Guaporé,11,16636.0
2013-01-01,2013,1101492,São Francisco do Guaporé,11,18265.0
2014-01-01,2014,1101492,São Francisco do Guaporé,11,18640.0
2015-01-01,2015,1101492,São Francisco do Guaporé,11,19002.0
2016-01-01,2016,1101492,São Francisco do Guaporé,11,19353.0
2017-01-01,2017,1101492,São Francisco do Guaporé,11,19694.0
2018-01-01,2018,1101492,São Francisco do Guaporé,11,19842.0
